Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"ro.isdc.wro.cache.CacheValue.toString()",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,2,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Public Static Final Method,"ro.isdc.wro.cache.CacheValue.valueOf(String,String)",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,3,1,1,5,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1,67,1,1,1,1
Public Class,"ro.isdc.wro.cache.ConfigurableCacheStrategy",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,1,1,1,1,6,0,3,3,2,8,1,,0,1,,,8,0,8,37,0,0,4,4,,75,8,33,16,9,34,,,9,18,10,8,,,,,1,1,1,1,3,0,0,1,03,8,8,8,8
Public Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.clear()",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.destroy()",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.get(CacheKey)",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Protected Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.getDefaultStrategy()",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,4,2,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Protected Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.getProviderClass()",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,4,2,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Protected Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.getStrategies(CacheStrategyProvider)",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,2,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Protected Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.getStrategyKey()",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,2,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Public Method,"ro.isdc.wro.cache.ConfigurableCacheStrategy.put(CacheKey,CacheValue)",wro4j-core/src/main/java/ro/isdc/wro/cache/ConfigurableCacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Class,"ro.isdc.wro.cache.TestCacheKey",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,1,1,1,1,5,0,5,0,1,3,0,,0,0,,,7,0,7,19,0,1,0,6,,53,7,41,24,19,5,,,19,27,18,19,,,,,1,1,1,1,1,0,0,0,12,7,7,7,7
Public Method,"ro.isdc.wro.cache.TestCacheKey.addingNullAttributeKeyShouldHaveNoEffect()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,2,0,3,1,2,3,2,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheKey.addingNullAttributeValueShouldHaveNoEffect()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,2,0,3,1,2,3,2,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"ro.isdc.wro.cache.TestCacheKey.createValidCacheKey()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheKey.shouldBeSameWhenContainingIdenticalAttributes()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,4,4,0,4,1,4,5,3,4,1,1,1,1,,,,,,0,,0,00,1,1,1,1
