Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Protected Method,"ro.isdc.wro.examples.manager.CustomStandaloneWroManagerFactory.newProcessorsFactory.(Anon_1).onJsHintException(JsHintException,Resource)",wro4j-examples/wro4j-standalone/src/main/java/ro/isdc/wro/examples/manager/CustomStandaloneWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,0,6,0,5,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.examples.manager.CustomStandaloneWroManagerFactory.newProcessorsFactory.(Anon_1).process(Resource,Reader,Writer)",wro4j-examples/wro4j-standalone/src/main/java/ro/isdc/wro/examples/manager/CustomStandaloneWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,0,6,0,3,2,3,5,1,4,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Class,"ro.isdc.wro.examples.manager.CustomWroManagerFactory",wro4j-examples/wro4j-standalone/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,1,1,1,1,23,3,13,7,1,11,0,,0,0,,,1,0,1,35,0,0,1,0,,55,4,16,5,10,35,,,10,12,3,10,,,,,1,1,1,1,2,0,0,2,19,1,1,1,1
Public Class,"ro.isdc.wro.examples.manager.CustomWroManagerFactory",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,1,1,1,1,15,1,10,3,1,13,0,,0,0,,,3,0,3,37,0,1,2,0,,55,7,35,9,22,13,,,15,21,8,15,,,,,1,1,1,1,2,0,0,0,37,3,3,3,3
Private Method,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.getPlaceholderProcessor()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,2,7,0,2,1,4,6,3,4,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Anonymous Class,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.getPlaceholderProcessor.(Anon_2)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,1,1,1,1,6,0,6,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,7,0,7,1,6,0,,,3,4,2,3,,,,,1,1,1,1,1,0,0,0,00,1,1,1,1
Public Method,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.getPlaceholderProcessor.(Anon_2).create()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,5,0,3,1,3,4,2,3,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Protected Method,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.newModelFactory()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,10,2,6,3,1,1,2,4,2,2,1,1,1,1,,,,,,0,,0,30,1,1,1,1
Anonymous Class,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.newModelFactory.(Anon_1)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,1,1,1,1,5,0,5,0,1,4,0,,0,0,,,1,0,1,18,0,0,1,0,,6,0,6,0,5,0,,,1,2,1,1,,,,,1,1,1,1,3,0,0,0,00,1,1,1,1
Protected Method,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.newModelFactory.(Anon_1).getModelResourceAsStream()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,0,4,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Protected Method,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.newProcessorsFactory()",wro4j-examples/wro4j-standalone/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,23,3,13,3,10,7,4,1,10,11,2,10,1,1,1,1,,,,,,0,,0,54,1,1,1,1
Protected Method,"ro.isdc.wro.examples.manager.CustomWroManagerFactory.newProcessorsFactory()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/manager/CustomWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,23,4,12,3,9,7,4,1,9,10,2,9,1,1,1,1,,,,,,0,,0,58,1,1,1,1
Package,"ro.isdc.wro.examples.page",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/page/AbstractBasePage.java,1,1,1,1,7,0,3,3,,,,2,0,2,2,,4,1,4,,0,1,0,3,,63,11,32,20,9,20,,,19,25,19,7,,,,,1,1,1,1,,0,,0,62,4,4,4,4
Public Class,"ro.isdc.wro.examples.page.AbstractBasePage",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/page/AbstractBasePage.java,1,1,1,1,6,0,3,3,2,6,1,,0,1,,,3,1,3,15,0,1,0,2,,29,2,15,7,6,12,,,6,10,6,5,,,,,1,1,1,1,2,0,33,0,80,3,3,3,3
Public Constructor,"ro.isdc.wro.examples.page.AbstractBasePage.AbstractBasePage(PageParameters)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/page/AbstractBasePage.java,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,4,1,2,5,3,1,2,3,1,2,1,1,1,1,,,,,,0,,1,25,1,1,1,1
Public Method,"ro.isdc.wro.examples.page.AbstractBasePage.getAjaxIndicatorMarkupId()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/page/AbstractBasePage.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,2,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Private Method,"ro.isdc.wro.examples.page.AbstractBasePage.newSidebar(String)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/page/AbstractBasePage.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,33,1,1,1,1
Public Class,"ro.isdc.wro.examples.page.HomePage",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/page/HomePage.java,1,1,1,1,9,0,4,5,1,2,0,,0,1,,,1,0,1,16,0,0,0,1,,15,0,7,3,3,8,,,3,5,3,2,,,,,1,1,1,1,3,0,0,1,14,1,1,1,1
Public Constructor,"ro.isdc.wro.examples.page.HomePage.HomePage(PageParameters)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/page/HomePage.java,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,4,1,2,5,4,1,2,3,1,2,1,1,1,1,,,,,,0,,1,25,1,1,1,1
Package,"ro.isdc.wro.examples.panel",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,2,2,2,1,20,0,16,3,,,,5,3,2,2,,8,7,11,,0,6,1,4,,302,28,213,98,116,61,,,144,174,95,100,,,,,6,6,6,3,,4,,0,29,25,25,25,13
Public Class,"ro.isdc.wro.examples.panel.ResourceTransformerPanel",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,2,2,2,1,25,0,20,4,1,48,0,,3,2,,,4,7,7,19,0,6,0,1,,210,18,156,44,115,36,,,93,121,43,99,,,,,6,6,6,3,2,4,100,0,23,17,17,17,9
Public Constructor,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.ResourceTransformerPanel(String)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.addComponents()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,2,11,0,4,1,11,12,2,11,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.findClasses(File,String)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,3,26,0,14,4,9,12,12,4,6,11,4,9,4,4,4,1,,,,,,2,,0,86,4,4,4,1
Private Static Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getClasses(String)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,2,25,0,17,8,12,8,15,4,10,14,8,12,3,3,3,1,,,,,,1,,0,47,3,3,3,1
Private Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getProcessorSelect()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,17,7,11,0,1,1,6,9,6,6,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Anonymous Class,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getProcessorSelect.(Anon_2)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,1,1,1,1,4,0,4,0,1,3,0,,0,0,,,1,0,1,13,0,0,1,0,,5,0,5,1,4,0,,,1,2,1,1,,,,,1,1,1,1,2,0,0,0,00,1,1,1,1
Protected Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getProcessorSelect.(Anon_2).load()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Anonymous Class,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getProcessorSelect.(Anon_3)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,1,1,1,1,4,0,4,0,1,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,5,1,4,0,,,1,2,1,1,,,,,1,1,1,1,2,0,0,0,00,1,1,1,1
Public Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getProcessorSelect.(Anon_3).getDisplayValue(ResourcePostProcessor)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,0,3,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getProcessors()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,5,51,3,43,4,36,5,15,6,29,36,5,34,6,6,6,3,,,,,,4,,0,12,6,6,6,3
Private Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getTransformButton()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,1,45,1,36,7,28,8,1,1,20,26,7,24,1,1,1,1,,,,,,0,,0,22,1,1,1,1
Anonymous Class,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getTransformButton.(Anon_1)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,5,5,5,1,34,0,31,3,1,12,0,,0,0,,,1,0,1,13,0,0,0,1,,40,1,32,5,27,7,,,18,23,5,22,,,,,5,5,5,1,2,3,0,0,22,5,5,5,1
Public Method,"ro.isdc.wro.examples.panel.ResourceTransformerPanel.getTransformButton.(Anon_1).onSubmit()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/ResourceTransformerPanel.java,,,,,,,,,,,,,,,,,,,,,,,,,6,34,0,31,4,26,3,18,5,18,23,5,22,5,5,5,1,,,,,,3,,0,10,5,5,5,1
Public Class,"ro.isdc.wro.examples.panel.TwitterBar",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/TwitterBar.java,1,1,1,1,3,0,3,0,1,2,0,,0,0,,,1,0,1,13,0,0,0,1,,26,2,7,4,1,17,,,1,3,2,1,,,,,1,1,1,1,2,0,0,2,43,1,1,1,1
Public Constructor,"ro.isdc.wro.examples.panel.TwitterBar.TwitterBar(String)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/panel/TwitterBar.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Package,"ro.isdc.wro.examples.util",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/util/TemplateInterpolatedScript.java,1,1,1,1,10,0,6,4,,,,1,0,0,1,,5,0,5,,0,1,3,1,,61,8,30,19,10,23,,,17,22,17,9,,,,,2,2,2,1,,1,,0,77,4,4,4,3
Public Abstract Class,"ro.isdc.wro.examples.util.TemplateInterpolatedScript",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/util/TemplateInterpolatedScript.java,1,1,1,1,10,0,6,4,2,9,0,,0,0,,,5,0,5,17,0,1,3,1,,49,4,22,12,10,23,,,10,15,10,9,,,,,2,2,2,1,1,1,0,1,05,4,4,4,3
Protected Abstract Method,"ro.isdc.wro.examples.util.TemplateInterpolatedScript.buildMap()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/util/TemplateInterpolatedScript.java,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,1,0,3,1,0,1,1,1,0,0,0,0,0,,,,,,0,,3,00,0,0,0,0
Protected Method,"ro.isdc.wro.examples.util.TemplateInterpolatedScript.getScriptId()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/util/TemplateInterpolatedScript.java,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Protected Abstract Method,"ro.isdc.wro.examples.util.TemplateInterpolatedScript.getTemplate()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/util/TemplateInterpolatedScript.java,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,1,0,3,1,0,1,1,1,0,0,0,0,0,,,,,,0,,3,00,0,0,0,0
Private Method,"ro.isdc.wro.examples.util.TemplateInterpolatedScript.interpolateScript()",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/util/TemplateInterpolatedScript.java,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,7,5,4,5,5,1,4,5,4,4,1,1,1,1,,,,,,0,,0,71,1,1,1,1
Public Method,"ro.isdc.wro.examples.util.TemplateInterpolatedScript.renderHead(IHeaderResponse)",wro4j-examples/wro4j-demo/src/main/java/ro/isdc/wro/examples/util/TemplateInterpolatedScript.java,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,8,2,5,4,4,2,3,5,2,4,2,2,2,1,,,,,,1,,0,50,2,2,2,1
Package,"ro.isdc.wro.extensions",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"ro.isdc.wro.extensions.http",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/http/SpringWroFilter.java,1,1,1,1,12,0,10,2,,,,4,1,3,3,,7,3,8,,0,0,3,5,,194,21,117,66,50,56,,,67,82,54,37,,,,,3,3,3,1,,1,,0,48,13,13,13,8
Public Final Class,"ro.isdc.wro.extensions.http.SpringWroFilter",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/http/SpringWroFilter.java,2,2,2,1,14,0,10,3,1,10,0,,0,2,,,2,1,2,50,0,0,2,0,,56,4,26,13,15,26,,,9,13,8,7,,,,,3,3,3,1,3,1,0,1,00,4,4,4,2
Protected Method,"ro.isdc.wro.extensions.http.SpringWroFilter.doInit(FilterConfig)",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/http/SpringWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,4,21,0,17,7,12,4,8,2,5,7,3,6,3,3,3,1,,,,,,1,,0,24,3,3,3,1
Protected Method,"ro.isdc.wro.extensions.http.SpringWroFilter.getWroManagerFactory()",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/http/SpringWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,2,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Public Class,"ro.isdc.wro.extensions.http.TestConfigurableWroFilter",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestConfigurableWroFilter.java,1,1,1,1,13,0,12,0,1,22,0,,1,1,,,3,2,4,16,0,0,0,4,,74,5,57,21,35,12,,,29,38,15,30,,,,,3,3,3,1,1,1,62,0,21,6,6,6,4
Public Static Method,"ro.isdc.wro.extensions.http.TestConfigurableWroFilter.genericProcessorNameConfigurationTest(String)",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestConfigurableWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,4,31,0,28,7,20,3,9,4,13,18,6,16,3,3,3,1,,,,,,1,,0,11,3,3,3,1
Anonymous Class,"ro.isdc.wro.extensions.http.TestConfigurableWroFilter.genericProcessorNameConfigurationTest.(Anon_1)",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestConfigurableWroFilter.java,2,2,2,1,11,0,11,0,1,8,0,,0,0,,,1,0,1,49,0,0,1,0,,12,0,12,2,10,0,,,5,7,2,6,,,,,2,2,2,1,3,1,0,0,00,2,2,2,1
Protected Method,"ro.isdc.wro.extensions.http.TestConfigurableWroFilter.genericProcessorNameConfigurationTest.(Anon_1).newWroManagerFactory()",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestConfigurableWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,11,1,9,0,7,2,5,7,2,6,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Method,"ro.isdc.wro.extensions.http.TestConfigurableWroFilter.setUp()",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestConfigurableWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,3,3,0,3,1,3,4,2,3,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.extensions.http.TestConfigurableWroFilter.shouldAcceptValidProcessorNameConfiguration()",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestConfigurableWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.extensions.http.TestConfigurableWroFilter.shouldBeConfiguredBySpring()",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestConfigurableWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,12,3,9,0,10,1,9,10,2,9,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Class,"ro.isdc.wro.extensions.http.TestSpringWroFilter",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestSpringWroFilter.java,1,1,1,1,9,0,3,6,1,1,0,,0,0,,,1,0,1,13,0,0,0,1,,17,0,5,3,0,12,,,0,2,2,0,,,,,1,1,1,1,1,0,0,2,40,1,1,1,1
Public Method,"ro.isdc.wro.extensions.http.TestSpringWroFilter.testFilterWithoutInitParam()",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/http/TestSpringWroFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,3,2,0,6,0,1,0,1,1,0,1,1,1,1,,,,,,0,,2,00,1,1,1,1
Package,"ro.isdc.wro.extensions.manager",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/ExtensionsConfigurableWroManagerFactory.java,1,1,1,1,15,0,10,4,,,,2,1,0,2,,3,0,4,,0,0,3,1,,124,12,78,43,30,34,,,60,66,38,29,,,,,1,1,1,1,,0,,0,44,4,4,4,4
Public Class,"ro.isdc.wro.extensions.manager.ExtensionsConfigurableWroManagerFactory",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/ExtensionsConfigurableWroManagerFactory.java,1,1,1,1,15,0,10,5,1,19,1,,1,0,,,2,0,3,46,0,0,2,1,,60,3,34,8,22,23,,,21,25,4,21,,,,,1,1,1,1,3,0,0,0,68,3,3,3,3
Protected Method,"ro.isdc.wro.extensions.manager.ExtensionsConfigurableWroManagerFactory.contributePostProcessors(Map<String,ResourcePostProcessor>)",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/ExtensionsConfigurableWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,2,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Protected Method,"ro.isdc.wro.extensions.manager.ExtensionsConfigurableWroManagerFactory.contributePreProcessors(Map<String,ResourcePreProcessor>)",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/ExtensionsConfigurableWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,2,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Public Static Generic Method,"ro.isdc.wro.extensions.manager.ExtensionsConfigurableWroManagerFactory.pupulateMapWithExtensionsProcessors(Map<String,T>)",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/ExtensionsConfigurableWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,25,32,0,23,2,20,9,12,1,19,20,1,19,1,1,1,1,,,,,,0,,0,39,1,1,1,1
TypeVariable,"ro.isdc.wro.extensions.manager.ExtensionsConfigurableWroManagerFactory.pupulateMapWithExtensionsProcessors.T",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/ExtensionsConfigurableWroManagerFactory.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
Public Class,"ro.isdc.wro.extensions.manager.YUIServletContextAwareWroManagerFactory",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/YUIServletContextAwareWroManagerFactory.java,1,1,1,1,15,1,11,3,1,9,0,,0,0,,,1,0,1,35,0,0,1,0,,25,1,13,4,8,11,,,8,10,3,8,,,,,1,1,1,1,2,0,0,0,85,1,1,1,1
Protected Method,"ro.isdc.wro.extensions.manager.YUIServletContextAwareWroManagerFactory.newProcessorsFactory()",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/YUIServletContextAwareWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,15,1,11,3,8,3,4,1,8,9,2,8,1,1,1,1,,,,,,0,,0,27,1,1,1,1
Package,"ro.isdc.wro.extensions.manager.factory",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/manager/factory/TestBaseWroManagerFactory.java,1,1,1,1,8,0,8,0,,,,2,0,0,1,,2,0,2,,0,0,1,1,,30,5,19,10,7,6,,,10,13,10,4,,,,,1,1,1,1,,0,,0,32,2,2,2,2
Public Class,"ro.isdc.wro.extensions.manager.factory.TestBaseWroManagerFactory",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/manager/factory/TestBaseWroManagerFactory.java,1,1,1,1,11,0,11,0,1,1,0,,0,0,,,1,0,1,13,0,0,0,1,,20,1,13,4,7,6,,,4,7,4,4,,,,,1,1,1,1,1,0,0,0,46,1,1,1,1
Public Method,"ro.isdc.wro.extensions.manager.factory.TestBaseWroManagerFactory.defaultModelFactoryIsXml()",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/manager/factory/TestBaseWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,3,7,0,0,1,4,6,3,4,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Anonymous Class,"ro.isdc.wro.extensions.manager.factory.TestBaseWroManagerFactory.defaultModelFactoryIsXml.(Anon_1)",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/manager/factory/TestBaseWroManagerFactory.java,1,1,1,1,6,0,6,0,1,5,0,,0,0,,,1,0,1,35,0,0,1,0,,7,0,7,1,6,0,,,3,4,2,3,,,,,1,1,1,1,2,0,0,0,00,1,1,1,1
Protected Method,"ro.isdc.wro.extensions.manager.factory.TestBaseWroManagerFactory.defaultModelFactoryIsXml.(Anon_1).newModelFactory()",wro4j-extensions/src/test/java/ro/isdc/wro/extensions/manager/factory/TestBaseWroManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,5,0,4,1,3,4,2,3,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Package,"ro.isdc.wro.extensions.manager.standalone",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/standalone/ExtensionsStandaloneManagerFactory.java,1,1,1,1,10,0,7,2,,,,5,0,0,5,,6,1,6,,0,0,4,2,,174,23,93,57,28,58,,,66,77,52,28,,,,,1,1,1,1,,0,,0,62,6,6,6,6
Public Class,"ro.isdc.wro.extensions.manager.standalone.ExtensionsStandaloneManagerFactory",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/standalone/ExtensionsStandaloneManagerFactory.java,1,1,1,1,6,0,4,1,1,4,4,,0,0,,,2,1,2,45,0,0,1,1,,28,3,12,6,3,13,,,4,7,4,3,,,,,1,1,1,1,4,0,0,1,08,2,2,2,2
Public Method,"ro.isdc.wro.extensions.manager.standalone.ExtensionsStandaloneManagerFactory.initialize(StandaloneContext)",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/standalone/ExtensionsStandaloneManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,5,2,2,3,2,1,2,3,1,2,1,1,1,1,,,,,,0,,0,60,1,1,1,1
Protected Method,"ro.isdc.wro.extensions.manager.standalone.ExtensionsStandaloneManagerFactory.newModelFactory()",wro4j-extensions/src/main/java/ro/isdc/wro/extensions/manager/standalone/ExtensionsStandaloneManagerFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
