Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"java/org/jivesoftware/util/LinkedListNode.java",java/org/jivesoftware/util/LinkedListNode.java,1,1,1,1,9,0,4,5,,,,1,0,0,,3,3,4,3,,0,0,0,3,,82,7,20,10,6,55,,,11,15,9,6,,,,,2,2,2,1,,0,,2,75,4,4,4,3
File,"java/org/jivesoftware/util/LocaleFilter.java",java/org/jivesoftware/util/LocaleFilter.java,1,1,1,1,7,0,3,3,,,,1,0,0,,3,3,1,3,,0,0,0,3,,49,8,18,10,3,23,,,8,12,9,3,,,,,1,1,1,1,,0,,1,28,3,3,3,3
File,"java/org/jivesoftware/util/LocaleUtils.java",java/org/jivesoftware/util/LocaleUtils.java,3,3,3,1,22,0,13,8,,,,1,12,4,,13,1,0,13,,0,1,0,12,,493,31,334,50,263,128,,,159,199,48,165,,,,,16,16,16,1,,9,,0,38,41,41,42,13
File,"java/org/jivesoftware/util/Log.java",java/org/jivesoftware/util/Log.java,2,2,2,1,9,0,8,0,,,,2,35,18,,39,4,0,39,,0,4,0,35,,479,75,368,101,204,40,,,157,249,99,173,,,,,15,15,16,1,,4,,0,11,90,90,91,39
File,"java/org/jivesoftware/util/NotFoundException.java",java/org/jivesoftware/util/NotFoundException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,29,4,8,4,1,17,,,2,5,4,1,,,,,1,1,1,1,,0,,2,12,2,2,2,2
File,"java/org/jivesoftware/util/ParamUtils.java",java/org/jivesoftware/util/ParamUtils.java,2,2,3,1,21,0,12,8,,,,1,15,0,,15,0,0,15,,0,0,0,15,,355,18,197,44,107,140,,,69,112,41,84,,,,,5,5,7,3,,3,,0,71,42,42,56,23
File,"java/org/jivesoftware/util/PropertyEventDispatcher.java",java/org/jivesoftware/util/PropertyEventDispatcher.java,1,1,1,0,9,0,6,3,,,,2,3,1,,4,3,4,6,,0,1,0,5,,128,14,55,17,24,59,,,20,30,13,18,,,,,7,4,7,1,,3,,1,07,11,8,11,4
File,"java/org/jivesoftware/util/PropertyEventListener.java",java/org/jivesoftware/util/PropertyEventListener.java,0,0,0,0,0,0,0,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,57,8,8,7,0,41,,,6,7,7,0,,,,,0,0,0,0,,0,,5,12,0,0,0,0
File,"java/org/jivesoftware/util/SetCharacterEncodingFilter.java",java/org/jivesoftware/util/SetCharacterEncodingFilter.java,1,1,1,1,5,0,3,1,,,,1,0,0,,3,3,0,3,,0,0,0,3,,43,9,16,8,3,18,,,6,10,7,3,,,,,1,1,1,1,,0,,1,12,3,3,3,3
File,"java/org/jivesoftware/util/SimpleSSLSocketFactory.java",java/org/jivesoftware/util/SimpleSSLSocketFactory.java,1,1,1,1,5,0,5,0,,,,2,1,0,,14,13,1,14,,0,0,0,14,,131,20,95,40,27,17,,,35,53,33,21,,,,,3,3,3,1,,1,,0,18,18,18,18,14
File,"java/org/jivesoftware/util/StringUtils.java",java/org/jivesoftware/util/StringUtils.java,5,5,6,2,35,1,24,10,,,,1,23,10,,23,0,0,23,,0,1,0,22,,918,58,580,131,413,280,,,331,446,133,361,,,,,17,13,17,9,,5,,0,48,133,118,142,64
File,"java/org/jivesoftware/util/Version.java",java/org/jivesoftware/util/Version.java,1,1,1,0,9,0,4,4,,,,2,0,0,,7,9,10,9,,0,0,0,9,,147,15,54,17,22,78,,,23,34,16,18,,,,,4,4,4,1,,3,,1,44,10,10,10,7
