Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"java/org/jivesoftware/messenger/audit/SessionEvent.java",java/org/jivesoftware/messenger/audit/SessionEvent.java,1,1,1,1,10,0,3,6,,,,1,5,6,,6,1,0,6,,0,1,0,5,,104,12,32,17,13,60,,,15,22,16,6,,,,,1,1,1,1,,0,,1,88,6,6,6,6
File,"java/org/jivesoftware/messenger/audit/spi/AuditManagerImpl.java",java/org/jivesoftware/messenger/audit/spi/AuditManagerImpl.java,1,1,1,1,4,0,4,0,,,,1,0,3,,24,24,10,24,,0,1,0,23,,173,30,124,46,57,19,,,70,97,46,53,,,,,2,2,2,1,,1,,0,15,29,29,29,24
File,"java/org/jivesoftware/messenger/audit/spi/AuditorImpl.java",java/org/jivesoftware/messenger/audit/spi/AuditorImpl.java,3,2,3,1,12,0,10,1,,,,3,0,1,,14,14,12,14,,0,5,1,8,,268,27,191,55,99,52,,,97,139,55,90,,,,,8,8,8,3,,3,,0,27,42,39,44,16
File,"java/org/jivesoftware/messenger/auth/AuthFactory.java",java/org/jivesoftware/messenger/auth/AuthFactory.java,1,1,1,1,13,0,4,8,,,,1,5,2,,5,0,0,5,,0,0,0,5,,138,11,54,22,22,73,,,25,34,18,18,,,,,1,1,1,1,,0,,1,35,5,5,5,5
File,"java/org/jivesoftware/messenger/auth/AuthProvider.java",java/org/jivesoftware/messenger/auth/AuthProvider.java,0,0,0,0,0,0,0,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,80,6,8,7,0,66,,,5,6,6,0,,,,,0,0,0,0,,0,,8,25,0,0,0,0
File,"java/org/jivesoftware/messenger/auth/AuthToken.java",java/org/jivesoftware/messenger/auth/AuthToken.java,1,1,1,1,8,0,3,5,,,,1,0,1,,3,3,1,3,,0,0,0,3,,51,6,14,7,4,31,,,6,10,7,3,,,,,1,1,1,1,,0,,2,21,3,3,3,3
File,"java/org/jivesoftware/messenger/auth/DefaultAuthProvider.java",java/org/jivesoftware/messenger/auth/DefaultAuthProvider.java,5,5,6,1,21,0,19,1,,,,1,0,2,,4,4,0,4,,0,0,0,4,,130,11,94,27,57,25,,,52,74,25,53,,,,,10,10,12,1,,2,,0,27,21,21,24,4
File,"java/org/jivesoftware/messenger/auth/UnauthorizedException.java",java/org/jivesoftware/messenger/auth/UnauthorizedException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,36,6,15,6,4,15,,,5,10,6,4,,,,,1,1,1,1,,0,,1,00,4,4,4,4
File,"java/org/jivesoftware/messenger/container/AdminConsolePlugin.java",java/org/jivesoftware/messenger/container/AdminConsolePlugin.java,1,1,1,1,9,0,7,1,,,,1,0,0,,7,7,2,7,,0,0,0,7,,106,17,66,25,35,24,,,36,48,24,29,,,,,3,3,3,1,,2,,0,36,11,11,11,7
File,"java/org/jivesoftware/messenger/container/BasicModule.java",java/org/jivesoftware/messenger/container/BasicModule.java,1,1,1,1,9,0,3,6,,,,1,0,0,,6,6,1,6,,0,0,0,6,,91,10,24,10,5,57,,,6,14,10,4,,,,,2,2,2,1,,1,,2,38,7,7,7,6
File,"java/org/jivesoftware/messenger/container/Module.java",java/org/jivesoftware/messenger/container/Module.java,0,0,0,0,0,0,0,0,,,,1,0,0,,5,5,0,5,,5,0,0,0,,79,8,9,8,0,62,,,7,8,8,0,,,,,0,0,0,0,,0,,6,89,0,0,0,0
File,"java/org/jivesoftware/messenger/container/Plugin.java",java/org/jivesoftware/messenger/container/Plugin.java,0,0,0,0,0,0,0,0,,,,1,0,0,,6,6,0,6,,0,0,0,6,,93,10,10,9,0,73,,,8,9,9,0,,,,,0,0,0,0,,0,,7,30,0,0,0,0
File,"java/org/jivesoftware/messenger/container/PluginClassLoader.java",java/org/jivesoftware/messenger/container/PluginClassLoader.java,2,2,2,1,14,0,9,5,,,,2,0,0,,5,5,1,5,,0,1,0,4,,112,8,56,24,26,48,,,31,44,25,26,,,,,6,6,7,1,,3,,0,86,12,12,14,5
File,"java/org/jivesoftware/messenger/container/PluginManager.java",java/org/jivesoftware/messenger/container/PluginManager.java,3,3,3,2,23,0,17,5,,,,5,0,0,,13,13,5,13,,0,2,0,11,,354,22,241,71,153,92,,,130,183,76,136,,,,,14,14,14,5,,4,,0,38,49,49,50,26
File,"java/org/jivesoftware/messenger/container/PluginServlet.java",java/org/jivesoftware/messenger/container/PluginServlet.java,4,4,4,2,34,0,25,9,,,,1,2,3,,6,4,0,6,,0,2,0,4,,265,14,172,61,105,82,,,102,129,61,94,,,,,7,7,7,5,,3,,0,48,25,25,26,12
