Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Package,"com.jivesoftware",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"com.jivesoftware.openfire",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,2,2,2,1,14,1,8,4,,,,2,1,2,1,,8,1,9,,0,1,0,8,,198,24,102,43,47,72,,,56,75,42,39,,,,,7,7,7,1,,2,,0,71,18,18,18,9
Public Class,"com.jivesoftware.openfire.ClusteringPlugin",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,2,2,2,1,16,1,9,5,3,24,0,,1,2,,,7,1,8,20,0,1,0,7,,171,20,79,20,47,72,,,33,52,19,39,,,,,7,7,7,1,1,2,75,0,91,17,17,17,8
Public Method,"com.jivesoftware.openfire.ClusteringPlugin.destroyPlugin()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,5,1,3,2,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0,40,1,1,1,1
Public Static Method,"com.jivesoftware.openfire.ClusteringPlugin.getReleaseDate()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,9,1,5,7,4,2,3,5,1,4,2,2,2,1,,,,,,1,,0,78,2,2,2,1
Private Method,"com.jivesoftware.openfire.ClusteringPlugin.initForClustering()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,6,1,4,3,7,1,4,5,1,4,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Method,"com.jivesoftware.openfire.ClusteringPlugin.initializePlugin(PluginManager,File)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,8,75,9,39,9,29,27,19,64,19,27,8,25,7,7,7,1,,,,,,1,,0,69,7,7,7,1
Anonymous Class,"com.jivesoftware.openfire.ClusteringPlugin.initializePlugin.(Anon_1)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,1,1,1,1,4,0,4,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,5,2,4,0,,,2,3,2,2,,,,,1,1,1,1,1,0,0,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.ClusteringPlugin.initializePlugin.(Anon_1).accept(File)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,3,0,4,1,2,3,2,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.ClusteringPlugin.propertyDeleted(String,Map<String,Object>)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,1,1,0,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Method,"com.jivesoftware.openfire.ClusteringPlugin.propertySet(String,Map<String,Object>)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,1,1,0,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Method,"com.jivesoftware.openfire.ClusteringPlugin.xmlPropertyDeleted(String,Map<String,Object>)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,1,1,0,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Method,"com.jivesoftware.openfire.ClusteringPlugin.xmlPropertySet(String,Map<String,Object>)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/ClusteringPlugin.java,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,9,1,4,2,4,3,1,4,1,3,3,3,3,1,,,,,,2,,0,22,3,3,3,1
Package,"com.jivesoftware.openfire.session",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,1,1,1,1,5,0,5,0,,,,31,0,0,15,,199,80,199,,26,0,20,153,,1989,276,1295,507,531,418,,,600,917,467,506,,,,,17,17,17,6,,2,,0,32,293,289,297,202
Public Class,"com.jivesoftware.openfire.session.ClientSessionTask",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,1,1,1,1,7,0,6,0,1,18,3,,0,0,,,7,1,7,26,1,0,1,5,,89,9,51,13,27,29,,,20,33,13,24,,,,,6,6,6,1,2,2,14,0,57,12,12,12,7
Public Constructor,"com.jivesoftware.openfire.session.ClientSessionTask.ClientSessionTask()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Protected Constructor,"com.jivesoftware.openfire.session.ClientSessionTask.ClientSessionTask(JID,Operation)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.jivesoftware.openfire.session.ClientSessionTask.getSession()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.session.ClientSessionTask.readExternal(ObjectInput)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,4,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.session.ClientSessionTask.run()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,5,34,2,27,5,18,5,12,10,10,16,5,15,6,6,6,1,,,,,,2,,0,19,6,6,6,1
Public Method,"com.jivesoftware.openfire.session.ClientSessionTask.toString()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.session.ClientSessionTask.writeExternal(ObjectOutput)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ClientSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,1,2,0,4,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Class,"com.jivesoftware.openfire.session.ComponentSessionTask",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,2,2,2,1,6,0,6,0,1,11,3,,0,0,,,7,1,7,26,1,0,1,5,,81,7,50,9,25,24,,,18,34,9,25,,,,,9,9,9,1,2,1,28,0,48,15,15,15,7
Public Constructor,"com.jivesoftware.openfire.session.ComponentSessionTask.ComponentSessionTask()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1,0,0,1,1,0,1,1,0,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Protected Constructor,"com.jivesoftware.openfire.session.ComponentSessionTask.ComponentSessionTask(JID,Operation)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,14,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
