Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"java/org/jivesoftware/messenger/OfflineMessage.java",java/org/jivesoftware/messenger/OfflineMessage.java,1,1,1,1,6,0,3,2,,,,1,0,0,,2,2,1,2,,0,0,0,2,,42,7,14,8,3,21,,,8,11,8,3,,,,,1,1,1,1,,0,,1,50,2,2,2,2
File,"java/org/jivesoftware/messenger/OfflineMessageStore.java",java/org/jivesoftware/messenger/OfflineMessageStore.java,5,5,5,1,28,0,21,6,,,,1,1,7,,11,10,3,11,,0,0,0,11,,383,24,266,79,184,93,,,164,226,72,170,,,,,10,10,10,4,,2,,0,35,59,59,59,14
File,"java/org/jivesoftware/messenger/OfflineMessageStrategy.java",java/org/jivesoftware/messenger/OfflineMessageStrategy.java,1,1,2,1,7,0,6,0,,,,2,0,2,,10,12,8,12,,0,3,0,9,,164,23,104,32,50,38,,,44,68,27,44,,,,,9,9,11,3,,3,,0,37,23,23,27,12
File,"java/org/jivesoftware/messenger/PacketDeliverer.java",java/org/jivesoftware/messenger/PacketDeliverer.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,36,4,6,5,0,26,,,4,5,5,0,,,,,0,0,0,0,,0,,4,33,0,0,0,0
File,"java/org/jivesoftware/messenger/PacketException.java",java/org/jivesoftware/messenger/PacketException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,30,5,8,4,1,17,,,2,5,4,1,,,,,1,1,1,1,,0,,2,12,2,2,2,2
File,"java/org/jivesoftware/messenger/PacketRouter.java",java/org/jivesoftware/messenger/PacketRouter.java,1,1,1,1,7,0,5,2,,,,1,0,0,,6,6,3,6,,0,0,0,6,,82,10,43,16,16,29,,,21,31,16,15,,,,,4,4,4,1,,1,,0,67,9,9,9,6
File,"java/org/jivesoftware/messenger/Permissions.java",java/org/jivesoftware/messenger/Permissions.java,1,1,1,1,9,0,4,5,,,,1,0,5,,7,7,1,7,,0,0,0,7,,148,17,42,19,19,91,,,22,31,19,12,,,,,2,2,2,1,,1,,2,17,8,8,8,7
File,"java/org/jivesoftware/messenger/PresenceManager.java",java/org/jivesoftware/messenger/PresenceManager.java,0,0,0,0,0,0,0,0,,,,1,0,2,,11,11,0,11,,0,0,0,11,,141,17,22,21,2,102,,,20,21,21,0,,,,,0,0,0,0,,0,,4,64,0,0,0,0
File,"java/org/jivesoftware/messenger/PresenceRouter.java",java/org/jivesoftware/messenger/PresenceRouter.java,3,3,6,1,23,0,19,4,,,,1,0,0,,4,4,6,4,,0,1,0,3,,139,10,94,27,51,36,,,45,60,27,39,,,,,9,9,18,1,,3,,0,38,15,15,25,4
File,"java/org/jivesoftware/messenger/PrivateStorage.java",java/org/jivesoftware/messenger/PrivateStorage.java,3,3,3,1,19,0,13,5,,,,1,0,3,,7,7,2,7,,0,0,0,7,,197,16,120,43,72,61,,,77,102,41,68,,,,,9,9,9,1,,3,,0,51,24,24,24,7
File,"java/org/jivesoftware/messenger/RemoteConnectionFailedException.java",java/org/jivesoftware/messenger/RemoteConnectionFailedException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,29,4,9,4,2,16,,,3,6,4,2,,,,,1,1,1,1,,0,,1,78,2,2,2,2
File,"java/org/jivesoftware/messenger/RoutableChannelHandler.java",java/org/jivesoftware/messenger/RoutableChannelHandler.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,32,4,5,4,0,23,,,3,4,4,0,,,,,0,0,0,0,,0,,4,60,0,0,0,0
File,"java/org/jivesoftware/messenger/RoutingTable.java",java/org/jivesoftware/messenger/RoutingTable.java,0,0,0,0,0,0,0,0,,,,1,0,0,,5,5,0,5,,5,0,0,0,,149,9,10,9,0,130,,,8,9,9,0,,,,,0,0,0,0,,0,,13,00,0,0,0,0
File,"java/org/jivesoftware/messenger/ServerPort.java",java/org/jivesoftware/messenger/ServerPort.java,0,0,0,0,6,0,3,3,,,,2,0,0,,10,12,10,12,,0,0,0,12,,133,17,56,26,17,60,,,28,39,22,17,,,,,1,1,1,1,,0,,1,07,10,10,10,10
File,"java/org/jivesoftware/messenger/Session.java",java/org/jivesoftware/messenger/Session.java,1,1,1,1,8,0,3,4,,,,1,0,5,,15,15,11,15,,0,0,0,15,,215,30,74,37,31,111,,,42,58,37,23,,,,,1,1,1,1,,0,,1,50,15,15,15,15
File,"java/org/jivesoftware/messenger/SessionManager.java",java/org/jivesoftware/messenger/SessionManager.java,2,2,3,1,17,0,11,5,,,,7,1,1,,74,73,23,74,,6,9,0,59,,1489,115,879,210,513,495,,,367,604,226,453,,,,,17,17,21,5,,4,,0,56,204,204,227,93
File,"java/org/jivesoftware/messenger/SessionNotFoundException.java",java/org/jivesoftware/messenger/SessionNotFoundException.java,1,1,1,1,4,0,4,0,,,,1,0,0,,7,7,1,7,,0,0,0,7,,57,10,37,12,15,10,,,15,26,12,14,,,,,2,2,2,1,,1,,0,27,10,10,10,7
File,"java/org/jivesoftware/messenger/SessionResultFilter.java",java/org/jivesoftware/messenger/SessionResultFilter.java,1,1,1,1,13,0,5,8,,,,2,3,9,,34,31,13,34,,0,1,0,33,,592,47,211,67,124,335,,,96,142,67,77,,,,,8,4,20,3,,2,,1,59,48,44,67,36
File,"java/org/jivesoftware/messenger/SharedGroupException.java",java/org/jivesoftware/messenger/SharedGroupException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,29,4,9,4,2,16,,,3,6,4,2,,,,,1,1,1,1,,0,,1,78,2,2,2,2
File,"java/org/jivesoftware/messenger/StreamID.java",java/org/jivesoftware/messenger/StreamID.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,28,3,4,3,0,21,,,2,3,3,0,,,,,0,0,0,0,,0,,5,25,0,0,0,0
File,"java/org/jivesoftware/messenger/StreamIDFactory.java",java/org/jivesoftware/messenger/StreamIDFactory.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,27,3,4,3,0,20,,,2,3,3,0,,,,,0,0,0,0,,0,,5,00,0,0,0,0
File,"java/org/jivesoftware/messenger/XMPPBootServlet.java",java/org/jivesoftware/messenger/XMPPBootServlet.java,2,2,2,1,6,0,5,1,,,,1,0,0,,2,2,2,2,,0,0,0,2,,39,6,21,11,5,12,,,9,15,11,5,,,,,3,3,3,1,,2,,0,57,4,4,4,2
File,"java/org/jivesoftware/messenger/XMPPServer.java",java/org/jivesoftware/messenger/XMPPServer.java,2,2,2,1,15,0,9,6,,,,3,1,3,,51,50,11,51,,0,9,0,42,,982,80,530,138,298,372,,,264,382,142,263,,,,,15,15,15,3,,5,,0,70,110,110,115,53
File,"java/org/jivesoftware/messenger/XMPPServerInfo.java",java/org/jivesoftware/messenger/XMPPServerInfo.java,0,0,0,0,0,0,0,0,,,,1,0,0,,6,6,0,6,,0,0,0,6,,70,9,12,11,0,49,,,10,11,11,0,,,,,0,0,0,0,,0,,4,08,0,0,0,0
File,"java/org/jivesoftware/messenger/audit/AuditEvent.java",java/org/jivesoftware/messenger/audit/AuditEvent.java,1,1,1,1,9,0,3,5,,,,1,0,1,,11,11,5,11,,0,0,0,11,,146,16,50,22,16,80,,,24,36,21,15,,,,,1,1,1,1,,0,,1,60,11,11,11,11
File,"java/org/jivesoftware/messenger/audit/AuditManager.java",java/org/jivesoftware/messenger/audit/AuditManager.java,0,0,0,0,0,0,0,0,,,,1,0,4,,24,24,0,24,,24,0,0,0,,241,28,33,32,4,180,,,31,32,32,0,,,,,0,0,0,0,,0,,5,45,0,0,0,0
File,"java/org/jivesoftware/messenger/audit/AuditStreamIDFactory.java",java/org/jivesoftware/messenger/audit/AuditStreamIDFactory.java,1,1,1,1,2,0,2,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,35,6,12,8,2,17,,,6,9,8,2,,,,,1,1,1,1,,0,,1,42,2,2,2,2
