Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.dom4j.io.XMPPPacketReader.getXPPFactory()",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,1,4,0,5,2,3,5,1,4,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Method,"org.dom4j.io.XMPPPacketReader.getXPPParser()",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,20,6,0,6,1,3,0,4,2,2,4,1,3,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Method,"org.dom4j.io.XMPPPacketReader.parseDocument()",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,19,150,3,136,21,95,11,41,260,62,86,24,77,33,26,36,15,,,,,,5,,0,08,33,26,36,15
Public Method,"org.dom4j.io.XMPPPacketReader.parseDocument(String)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,2,4,2,2,7,2,1,2,3,2,2,1,1,1,1,,,,,,0,,1,75,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(File)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,4,2,2,9,5,1,2,3,2,2,1,1,1,1,,,,,,0,,2,25,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(InputStream)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,3,1,1,2,1,1,1,1,1,1,,,,,,0,,3,00,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(InputStream,String)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,3,1,1,2,1,1,1,1,1,1,,,,,,0,,3,33,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(Reader)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,13,13,0,4,1,2,9,4,1,2,3,1,2,1,1,1,1,,,,,,0,,2,25,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(Reader,String)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,6,15,0,5,2,3,10,3,1,3,4,2,3,1,1,1,1,,,,,,0,,2,00,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(String)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,1,26,0,8,1,4,18,6,2,2,4,1,3,2,2,2,1,,,,,,1,,2,25,2,2,2,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(String,InputStream)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,5,2,1,10,3,1,1,2,1,1,1,1,1,1,,,,,,0,,2,00,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.read(URL)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,4,2,2,9,5,1,2,3,2,2,1,1,1,1,,,,,,0,,2,25,1,1,1,1
