file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,classLoader/1[java.lang.Class<T>],false,235,2,2,1,1,2,4,3,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,getCallbackSetter/1[java.lang.Object],false,280,1,1,1,0,2,3,8,1,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15,10,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,isJdkClassOrWithoutPackage/1[java.lang.Class<T>],false,239,1,1,1,0,3,4,3,1,0,1,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,9,10,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,classLoadingStrategy/0,false,246,2,0,0,0,2,3,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageStrictMockTest.java,org.easymock.tests2.UsageStrictMockTest,differentMethods/0,false,94,4,9,0,9,5,14,36,0,1,0,14,0,0,0,0,2,0,8,6,4,2,1,0,0,0,32,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageStrictMockTest.java,org.easymock.tests2.UsageStrictMockTest,range/0,false,141,4,10,0,10,3,13,28,0,1,0,13,0,0,0,0,1,0,4,10,2,1,1,0,0,0,25,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageStrictMockTest.java,org.easymock.tests2.UsageStrictMockTest,unorderedCallsFailure/0,false,49,2,1,0,1,3,2,12,0,1,0,2,0,0,0,0,1,0,2,0,2,0,1,0,0,0,11,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageStrictMockTest.java,org.easymock.tests2.UsageStrictMockTest,tooManyCallsFailure/0,false,62,2,1,0,1,3,2,14,0,1,0,2,0,0,0,0,1,0,4,0,2,0,1,0,0,0,13,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageStrictMockTest.java,org.easymock.tests2.UsageStrictMockTest,setup/0,false,34,3,3,0,3,1,3,6,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageStrictMockTest.java,org.easymock.tests2.UsageStrictMockTest,stubBehavior/0,false,179,4,8,0,8,3,13,24,0,1,0,13,0,0,0,0,1,0,3,6,2,1,1,0,0,0,27,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageStrictMockTest.java,org.easymock.tests2.UsageStrictMockTest,tooFewCallsFailure/0,false,78,5,3,0,3,3,7,14,0,1,0,7,0,0,0,0,1,0,3,1,2,0,1,0,0,0,21,1,0,false
