project,commit,commitprevious,release,file,method,BOM,TACH,FCH,LCH,CHO,FRCH,CHD,WCH,WCD,WFR,ATAF,LCA,LCD,CSB,CSBS,ACDF
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testNoHeaderMap(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetHeaderNamesReadOnly(),18,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testEmptyLineBehaviorExcel(),18,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testTrim(),11,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testEndOfFileBehaviorCSV(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBOM(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testFirstEndOfLineLf(),16,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseUrlCharsetNullFormat(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testMongoDbCsv(),18,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecordNumberWithCRLF(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testEndOfFileBehaviorExcel(),18,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseStringNullFormat(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testProvidedHeader(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetHeaderMap(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseNullFileFormat(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeadersMissingException(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testInvalidFormat(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testLineFeedEndings(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testFirstEndOfLineCrLf(),16,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecordPositionWithCRLF(),5,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecordPositionWithLF(),5,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBackslashEscaping2(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testCarriageReturnEndings(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testSkipSetHeader(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/validateRecordNumbers(String),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/createBOMInputStream(String),16,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecords(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testExcelFormat2(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBOMInputStream_ParserWithReader(),16,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseNullPathFormat(),17,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeaderMissingWithNull(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testExcelFormat1(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testDefaultFormat(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testMultipleIterators(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeadersMissing(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParserUrlNullCharsetFormat(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseNullUrlCharsetFormat(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetLine(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetLineNumberWithCRLF(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testIteratorSequenceBreaking(),17,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testTrailingDelimiter(),11,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testProvidedHeaderAuto(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetLineNumberWithCR(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/getReader(),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/parseCommonsCSV(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/split(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/init(),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/onRow(String[]),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/parseJavaCSV(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/parseOpenCSV(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/parseSuperCSV(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/parseGenJavaCSV(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/parseSkifeCSV(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVBenchmark.java,/src/test/java/org/apache/commons/csv/CSVBenchmark/read(Blackhole),8,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/show(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/iterate(Iterable),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,"/src/test/java/org/apache/commons/csv/PerformanceTest/readAll(BufferedReader, boolean)",1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,"/src/test/java/org/apache/commons/csv/PerformanceTest/show(String, Stats, long)",1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/testParsePath(),17,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/testParsePathDoubleBuffering(),17,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/createParser(),17,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/testExtendedBuffer(boolean),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/testParseURL(),17,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/testParseCommonsCSV(),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,"/src/test/java/org/apache/commons/csv/PerformanceTest/testCSVLexer(boolean, String)",1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,"/src/test/java/org/apache/commons/csv/PerformanceTest/createTestCSVLexer(String, ExtendedBufferedReader)",16,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/main(String[]),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/createReader(),16,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/testReadBigFile(boolean),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,/src/test/java/org/apache/commons/csv/PerformanceTest/getLexerCtor(String),1,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/PerformanceTest.java,"/src/test/java/org/apache/commons/csv/PerformanceTest/testParser(String, CSVParserFactory)",17,0,0,0,0,13,0,0,0,0,3.0,0,0,0,0,0.0
commons-csv,a227a1e2fb61ff5f192cfd8099e7e6f4848d7d43,2596fdeebcab53fe459c481990bf1dec838128a5,18,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVPrinterTest.java,/src/test/java/org/apache/commons/csv/CSVPrinterTest/setUpTable(Connection),5,0,0,0,0,13,0,0.0,0.0,0,3.0,0,0,0,0,0.0
