Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"main/java/org/apache/commons/io/filefilter/AbstractFileFilter.java",main/java/org/apache/commons/io/filefilter/AbstractFileFilter.java,1,1,1,1,10,0,4,6,,,,1,0,0,,3,3,0,3,,0,0,0,3,,66,6,16,9,3,44,,,5,9,6,3,,,,,1,1,1,1,,0,,2,75,3,3,3,3
File,"main/java/org/apache/commons/io/filefilter/AgeFileFilter.java",main/java/org/apache/commons/io/filefilter/AgeFileFilter.java,1,1,1,1,11,0,3,7,,,,1,0,1,,8,8,2,8,,0,0,0,8,,158,13,39,21,12,106,,,19,28,19,10,,,,,2,2,2,1,,0,,2,72,10,10,10,8
File,"main/java/org/apache/commons/io/filefilter/AndFileFilter.java",main/java/org/apache/commons/io/filefilter/AndFileFilter.java,2,2,2,1,11,0,7,4,,,,1,0,1,,10,10,1,10,,0,0,0,10,,174,15,88,30,39,71,,,36,60,24,38,,,,,5,5,5,4,,3,,0,81,22,22,23,16
File,"main/java/org/apache/commons/io/filefilter/CanReadFileFilter.java",main/java/org/apache/commons/io/filefilter/CanReadFileFilter.java,1,1,1,1,8,0,3,5,,,,1,0,4,,2,2,0,2,,0,0,1,1,,95,9,16,12,6,70,,,8,11,10,4,,,,,1,1,1,1,,0,,4,38,2,2,2,2
File,"main/java/org/apache/commons/io/filefilter/CanWriteFileFilter.java",main/java/org/apache/commons/io/filefilter/CanWriteFileFilter.java,1,1,1,1,8,0,3,5,,,,1,0,3,,2,2,0,2,,0,0,1,1,,83,8,14,10,4,61,,,7,10,9,3,,,,,1,1,1,1,,0,,4,36,2,2,2,2
File,"main/java/org/apache/commons/io/filefilter/ConditionalFileFilter.java",main/java/org/apache/commons/io/filefilter/ConditionalFileFilter.java,0,0,0,0,0,0,0,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,65,7,8,7,0,50,,,6,7,7,0,,,,,0,0,0,0,,0,,6,25,0,0,0,0
File,"main/java/org/apache/commons/io/filefilter/DelegateFileFilter.java",main/java/org/apache/commons/io/filefilter/DelegateFileFilter.java,2,2,2,1,12,0,7,5,,,,1,0,1,,5,5,2,5,,0,0,0,5,,109,9,45,18,19,55,,,20,30,15,16,,,,,2,2,2,1,,1,,1,22,10,10,10,5
File,"main/java/org/apache/commons/io/filefilter/DirectoryFileFilter.java",main/java/org/apache/commons/io/filefilter/DirectoryFileFilter.java,1,1,1,1,7,0,3,4,,,,1,0,3,,2,2,0,2,,0,0,1,1,,74,6,14,10,4,54,,,7,10,9,2,,,,,1,1,1,1,,0,,3,86,2,2,2,2
File,"main/java/org/apache/commons/io/filefilter/EmptyFileFilter.java",main/java/org/apache/commons/io/filefilter/EmptyFileFilter.java,1,1,2,1,10,0,5,5,,,,1,0,3,,2,2,0,2,,0,0,1,1,,87,8,19,11,8,60,,,9,13,10,6,,,,,2,2,3,1,,1,,3,16,3,3,4,2
File,"main/java/org/apache/commons/io/filefilter/FalseFileFilter.java",main/java/org/apache/commons/io/filefilter/FalseFileFilter.java,1,1,1,1,8,0,3,5,,,,1,0,3,,3,3,0,3,,0,0,1,2,,75,7,18,12,5,50,,,8,12,10,3,,,,,1,1,1,1,,0,,2,78,3,3,3,3
