Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
easymock,MLP,2,model3,ROS,0.3388822829964328,0.26626627424815136,0.4912112214343774,[0.49709265 0.0354399 ],0.3388822829964328,0.018055555555555554,0.9533333333333334,0.3309532002752925,0.642143266804313,"[3847, 7777, 7, 143]"
easymock,RandomForest,2,model1,SMOTE,0.9414812298284355,0.5136293786276787,0.9581799663916455,[0.96980322 0.05745554],0.9414812298284355,0.03614457831325301,0.14,0.9518238128011012,0.5459119064005507,"[11064, 560, 129, 21]"
easymock,DT,2,model1,SMOTE,0.9242398505180907,0.5058043848157685,0.9489582092082777,[0.96054494 0.05106383],0.9242398505180907,0.030379746835443037,0.16,0.9341018582243634,0.5470509291121817,"[10858, 766, 126, 24]"
easymock,LogisticRegression,2,model1,SMOTE,0.7429930355019535,0.45196502802093613,0.841155629167462,[0.85133143 0.05259862],0.7429930355019535,0.02759526938239159,0.56,0.7453544390915348,0.6526772195457675,"[8664, 2960, 66, 84]"
easymock,MLP,2,model1,SMOTE,0.9097163241039579,0.538752577659626,0.9418625337825793,[0.95240227 0.12510288],0.9097163241039579,0.07136150234741784,0.5066666666666667,0.9149174122505161,0.7107920394585915,"[10635, 989, 74, 76]"
easymock,RandomForest,2,model2,SMOTE,0.9482758620689655,0.5218134947747286,0.9618916674821729,[0.97339798 0.07022901],0.9482758620689655,0.04554455445544554,0.15333333333333332,0.958534067446662,0.5559337003899977,"[11142, 482, 127, 23]"
easymock,DT,2,model2,SMOTE,0.9220315950399185,0.5169490343746604,0.9480302160731554,[0.95930129 0.07459677],0.9220315950399185,0.043942992874109264,0.24666666666666667,0.9307467309015829,0.5887066987841247,"[10819, 805, 113, 37]"
easymock,LogisticRegression,2,model2,SMOTE,0.7273653813487346,0.44746986214398976,0.8307062806828013,[0.84072641 0.05421332],0.7273653813487345,0.02836004932182491,0.6133333333333333,0.7288368891947694,0.6710851112640513,"[8472, 3152, 58, 92]"
easymock,MLP,2,model2,SMOTE,0.9218617292339052,0.5716811863774112,0.9490972627192683,[0.95896521 0.18439716],0.9218617292339052,0.10633946830265849,0.6933333333333334,0.9248107364074329,0.8090720348703831,"[10750, 874, 46, 104]"
easymock,RandomForest,2,model3,SMOTE,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,DT,2,model3,SMOTE,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,LogisticRegression,2,model3,SMOTE,0.2835909631391201,0.23144065271890463,0.426540966302717,[0.43164207 0.03123923],0.2835909631391201,0.015893420591328738,0.9066666666666666,0.2755505849965588,0.5911086258316127,"[3203, 8421, 14, 136]"
easymock,MLP,2,model3,SMOTE,0.33896721589943946,0.266317016956222,0.4913071337374572,[0.49718974 0.03544429],0.33896721589943946,0.018057835585301173,0.9533333333333334,0.3310392291810048,0.642186281257169,"[3848, 7776, 7, 143]"
easymock,RandomForest,2,model1,ADA,0.9420757601494819,0.5140651112621588,0.9584989741882352,[0.97011917 0.05801105],0.9420757601494819,0.036585365853658534,0.14,0.9524260151410874,0.5462130075705437,"[11071, 553, 129, 21]"
easymock,DT,2,model1,ADA,0.9213521318158655,0.5089521332635769,0.9474950047546759,[0.95896118 0.05894309],0.9213521318158655,0.03477218225419664,0.19333333333333333,0.9307467309015829,0.5620400321174581,"[10819, 805, 121, 29]"
easymock,LogisticRegression,2,model1,ADA,0.7276201800577544,0.44649344650646355,0.8309110535577697,[0.84096206 0.05202483],0.7276201800577544,0.02721930095886174,0.5866666666666667,0.7294390915347557,0.6580528791007112,"[8479, 3145, 62, 88]"
easymock,MLP,2,model1,ADA,0.8872091048072023,0.5324416279872278,0.929341201800838,[0.93971857 0.12516469],0.8872091048072023,0.06944444444444445,0.6333333333333333,0.8904852030282174,0.7619092681807755,"[10351, 1273, 55, 95]"
easymock,RandomForest,2,model2,ADA,0.9493799898080516,0.5199079401611048,0.9624153303953963,[0.97398516 0.06583072],0.9493799898080516,0.0430327868852459,0.14,0.9598245010323468,0.5499122505161734,"[11157, 467, 129, 21]"
easymock,DT,2,model2,ADA,0.9433497536945813,0.5253875476493012,0.9594266780831453,[0.9707751 0.08     ],0.9433497536945813,0.050434782608695654,0.19333333333333333,0.9530282174810737,0.5731807754072036,"[11078, 546, 121, 29]"
easymock,LogisticRegression,2,model2,ADA,0.7237132665194497,0.44562389891581267,0.8282593952444048,[0.83826381 0.05298399],0.7237132665194497,0.027701674277016742,0.6066666666666667,0.725223675154852,0.6659451709107593,"[8430, 3194, 59, 91]"
easymock,MLP,2,model2,ADA,0.9156616273144216,0.5697959147327979,0.9457041449271287,[0.95553267 0.18405916],0.9156616273144216,0.1049671977507029,0.7466666666666667,0.9178423950447351,0.8322545308557008,"[10669, 955, 38, 112]"
