Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
pdfbox,LogisticRegression,3,model1,ADA,0.7292955735364113,0.5480874584061934,0.7785219810102451,[0.83425213 0.26192279],0.7292955735364113,0.1782979976442874,0.49327902240325866,0.7547567781342005,0.6240179002687296,"[17176, 5581, 1244, 1211]"
pdfbox,MLP,3,model1,ADA,0.8158813263525305,0.6864623850837734,0.8486715063109809,[0.88790147 0.4850233 ],0.8158813263525305,0.3332825125781369,0.8904276985743381,0.8078393461352551,0.8491335223547967,"[18384, 4373, 269, 2186]"
pdfbox,RandomForest,3,model2,ADA,0.9746152625733777,0.9295315570636171,0.974919308192208,[0.98589625 0.87316686],0.9746152625733777,0.8502508683905828,0.8973523421588595,0.9829503010062838,0.9401513215825716,"[22369, 388, 252, 2203]"
pdfbox,DT,3,model2,ADA,0.9530778994129779,0.8784921459032261,0.9551508796527822,[0.97369065 0.78329364],0.9530778994129779,0.7117177097203728,0.8708757637474541,0.9619457749263963,0.9164107693369252,"[21891, 866, 317, 2138]"
pdfbox,LogisticRegression,3,model2,ADA,0.78383309535142,0.6498976686516535,0.8242696728108594,[0.86644121 0.43335413],0.78383309535142,0.29093955046768116,0.8488798370672098,0.7768159247704003,0.8128478809188051,"[17678, 5079, 371, 2084]"
pdfbox,MLP,3,model2,ADA,0.9410994764397905,0.8399481675804605,0.942406575626268,[0.96718595 0.71271039],0.9410994764397905,0.6787030213706706,0.7503054989816701,0.9616821197873182,0.8559938093844942,"[21885, 872, 613, 1842]"
pdfbox,RandomForest,3,model3,ADA,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,DT,3,model3,ADA,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,LogisticRegression,3,model3,ADA,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,MLP,3,model3,ADA,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,RandomForest,4,model1,NONE,0.9165915432496243,0.7474503382358876,0.9193685678598478,[0.95413017 0.5407705 ],0.9165915432496243,0.5035211267605634,0.5839714139867279,0.9471316085489314,0.7655515112678297,"[20208, 1128, 815, 1144]"
pdfbox,DT,4,model1,NONE,0.9016956428418116,0.7499545521479791,0.9119806233649513,[0.94474205 0.55516706],0.9016956428418116,0.44810285355910945,0.7294538029606943,0.9175103112110986,0.8234820570858965,"[19576, 1760, 530, 1429]"
pdfbox,LogisticRegression,4,model1,NONE,0.9135436789010517,0.502355520575669,0.8786290952567054,[0.95471104 0.05      ],0.9135436789010517,0.32919254658385094,0.027054619703930576,0.9949381327334084,0.5109963762186694,"[21228, 108, 1906, 53]"
pdfbox,MLP,4,model1,NONE,0.9338913930027903,0.7577996057420499,0.9295828490462521,[0.96431716 0.55128205],0.9338913930027903,0.6422267481330618,0.482899438489025,0.9752999625046869,0.729099700496856,"[20809, 527, 1013, 946]"
pdfbox,RandomForest,4,model2,NONE,0.9675037561708522,0.890471269411026,0.9668768025777514,[0.98232589 0.79861665],0.9675037561708522,0.8338888888888889,0.7662072485962226,0.9859861267341582,0.8760966876651903,"[21037, 299, 458, 1501]"
pdfbox,DT,4,model2,NONE,0.9481004507405022,0.8451567930105546,0.950176233667246,[0.97141101 0.71890258],0.9481004507405022,0.6601195559350982,0.7891781521184278,0.9626921634795651,0.8759351577989964,"[20540, 796, 413, 1546]"
pdfbox,LogisticRegression,4,model2,NONE,0.9266795449667311,0.6708718475619416,0.9122306513118857,[0.96103304 0.38071066],0.9266795449667311,0.6570713391739674,0.2679938744257274,0.9871578552680915,0.6275758648469095,"[21062, 274, 1434, 525]"
pdfbox,MLP,4,model2,NONE,0.9615368104743507,0.856145532394796,0.9585662553672386,[0.97927557 0.73301549],0.9615368104743507,0.8804581245526127,0.6278713629402757,0.9921728533933258,0.8100221081668008,"[21169, 167, 729, 1230]"
pdfbox,RandomForest,4,model3,NONE,0.8595836016312512,0.6955090874706702,0.8814314185168446,[0.91902463 0.47199354],0.8595836016312514,0.34513692162417375,0.7462991322103114,0.8699850018747657,0.8081420670425385,"[18562, 2774, 497, 1462]"
pdfbox,DT,4,model3,NONE,0.8595836016312512,0.6955090874706702,0.8814314185168446,[0.91902463 0.47199354],0.8595836016312514,0.34513692162417375,0.7462991322103114,0.8699850018747657,0.8081420670425385,"[18562, 2774, 497, 1462]"
pdfbox,LogisticRegression,4,model3,NONE,0.9159905559132862,0.4790946822285274,0.8759134384106576,[0.95614959 0.00203978],0.9159905559132862,1.0,0.0010209290454313426,1.0,0.5005104645227156,"[21336, 0, 1957, 2]"
