Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
Openfire,MLP,3,model3,NONE,0.9880400864138262,0.4969920340973235,0.9820961046330056,[0.99398407 0.        ],0.9880400864138262,nan,0.0,1.0,0.5,"[164647, 0, 1993, 0]"
Openfire,RandomForest,3,model1,RUS,0.8361437830052808,0.5112454438957585,0.9002051792913367,[0.90973703 0.11275386],0.8361437830052808,0.06028073101243833,0.870546914199699,0.835727343954035,0.853137129076867,"[137600, 27047, 258, 1735]"
Openfire,DT,3,model1,RUS,0.8400984157465194,0.5121754200961849,0.9025695393305144,[0.91213654 0.1122143 ],0.8400984157465194,0.06009778380500339,0.8449573507275464,0.8400395998712397,0.842498475299393,"[138310, 26337, 309, 1684]"
Openfire,LogisticRegression,3,model1,RUS,0.7620319251080173,0.4624834623229001,0.8541486337941373,[0.86374678 0.06122014],0.7620319251080173,0.03212581991651759,0.6487706974410437,0.763402916542664,0.7060868069918539,"[125692, 38955, 700, 1293]"
Openfire,MLP,3,model1,RUS,0.8515962554008641,0.5191987682236042,0.9094076431862911,[0.9189701  0.11942743],0.8515962554008641,0.06427503736920777,0.8414450577019569,0.8517191324469927,0.8465820950744747,"[140233, 24414, 316, 1677]"
Openfire,RandomForest,3,model2,RUS,0.8383521363418148,0.51293590564449,0.9015317516447002,[0.91105468 0.11481713],0.8383521363418147,0.061431886911878474,0.8765679879578525,0.8378895455125207,0.8572287667351866,"[137956, 26691, 246, 1747]"
Openfire,DT,3,model2,RUS,0.8351956313010082,0.5096477569130702,0.8996319515285531,[0.90918891 0.11010661],0.8351956313010082,0.05885409449909935,0.8524836929252383,0.8349863647682618,0.8437350288467501,"[137478, 27169, 294, 1699]"
Openfire,LogisticRegression,3,model2,RUS,0.7626380220835334,0.4636245249766262,0.8545242304775654,[0.86410362 0.06314543],0.7626380220835334,0.03313694782111517,0.6688409433015554,0.7637734061355506,0.7163071747185529,"[125753, 38894, 660, 1333]"
Openfire,MLP,3,model2,RUS,0.8322491598655785,0.508235952847985,0.8978595346897142,[0.90740765 0.10906425],0.8322491598655785,0.05823094986897186,0.8585047666833918,0.8319313440269182,0.845218055355155,"[136975, 27672, 282, 1711]"
Openfire,RandomForest,3,model3,RUS,0.3526944311089774,0.2718391238436789,0.5086782376027933,[0.51448222 0.02919603],0.3526944311089774,0.014864641947249766,0.8138484696437531,0.3471123069354437,0.5804803882895984,"[57151, 107496, 371, 1622]"
Openfire,DT,3,model3,RUS,0.3615698511761882,0.27681341341668686,0.5184691003353155,[0.52439112 0.02923571],0.3615698511761882,0.014888614206451732,0.8038133467134972,0.3562166331606406,0.580014989937069,"[58650, 105997, 391, 1602]"
Openfire,LogisticRegression,3,model3,RUS,0.20465674507921267,0.17698837312898613,0.32428075288915337,[0.3278903  0.02608645],0.20465674507921267,0.013237081726861208,0.8906171600602107,0.19635341063001452,0.5434852853451126,"[32329, 132318, 218, 1775]"
Openfire,MLP,3,model3,RUS,0.27180748919827175,0.22272759316683244,0.41337194071179423,[0.41804387 0.02741131],0.27180748919827175,0.013928143810121118,0.8580030105368791,0.26471177731753387,0.5613573939272065,"[43584, 121063, 283, 1710]"
Openfire,RandomForest,3,model1,ENN,0.9714054248679789,0.6430030673890214,0.977214164721652,[0.98540434 0.30060179],0.9714054248679789,0.21244813278008298,0.5137982940291018,0.9769446148426634,0.7453714544358827,"[160851, 3796, 969, 1024]"
Openfire,DT,3,model1,ENN,0.9597335573691791,0.6274128578733984,0.970874403043541,[0.97929127 0.27553444],0.9597335573691791,0.17553996423166873,0.6402408429503261,0.9636009158988624,0.8019208794245943,"[158654, 5993, 717, 1276]"
Openfire,LogisticRegression,3,model1,ENN,0.9880400864138262,0.5004796997024858,0.98217928083231,[0.99398381 0.00697559],0.9880400864138262,0.5,0.0035122930255895636,0.9999574848008163,0.5017348889132028,"[164640, 7, 1986, 7]"
Openfire,MLP,3,model1,ENN,0.9907165146423428,0.7378328832834142,0.9891574598526763,[0.99531642 0.48034934],0.9907165146423428,0.7266260162601627,0.3587556447566483,0.9983662016313689,0.6785609231940085,"[164378, 269, 1278, 715]"
Openfire,RandomForest,3,model2,ENN,0.9739738358137302,0.6505217390095446,0.9786930102791576,[0.98673518 0.3143083 ],0.9739738358137302,0.22945521698984303,0.498745609633718,0.9797263235892546,0.7392359666114863,"[161309, 3338, 999, 994]"
Openfire,DT,3,model2,ENN,0.9672107537205953,0.648644390281436,0.9752013137776168,[0.98320392 0.31408486],0.9672107537205953,0.209442491210447,0.6276969392875063,0.9713204613506471,0.7995087003190767,"[159925, 4722, 742, 1251]"
Openfire,LogisticRegression,3,model2,ENN,0.9880340854536726,0.4994854348825382,0.9821526049425331,[0.99398085 0.00499002],0.9880340854536726,0.45454545454545453,0.002508780732563974,0.9999635584006997,0.5012361695666318,"[164641, 6, 1988, 5]"
Openfire,MLP,3,model2,ENN,0.9914426308209313,0.7780492473720201,0.9904735869611118,[0.99567926 0.56041924],0.9914426308209313,0.7266187050359713,0.45609633718013043,0.9979228288398817,0.7270095830100061,"[164305, 342, 1084, 909]"
Openfire,RandomForest,3,model3,ENN,0.3663226116178588,0.279502433856587,0.5236273378012318,[0.52960986 0.029395  ],0.36632261161785884,0.014971769927247872,0.8023080782739589,0.3610451450679332,0.581676611670946,"[59445, 105202, 394, 1599]"
