Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
commons-bcel,LogisticRegression,2,model3,NONE,0.9777177368086458,0.494366672559829,0.9667021284976339,[0.98873335 0.        ],0.9777177368086459,nan,0.0,1.0,0.5,"[30759, 0, 701, 0]"
commons-bcel,MLP,2,model3,NONE,0.9777177368086458,0.494366672559829,0.9667021284976339,[0.98873335 0.        ],0.9777177368086459,nan,0.0,1.0,0.5,"[30759, 0, 701, 0]"
commons-bcel,RandomForest,2,model1,RUS,0.6893515575333757,0.45526967640932847,0.7964437627608104,[0.8123572  0.09818215],0.6893515575333757,0.052486187845303865,0.7589158345221113,0.6877661822555999,0.7233410083888557,"[21155, 9604, 169, 532]"
commons-bcel,DT,2,model1,RUS,0.7085187539732994,0.4582805196264113,0.8100558843256331,[0.8264638  0.09009724],0.7085187539732994,0.048416337847925775,0.6476462196861626,0.70990604375955,0.6787761317228563,"[21836, 8923, 247, 454]"
commons-bcel,LogisticRegression,2,model1,RUS,0.7020979020979021,0.45222317453576794,0.8057027754893932,[0.82219018 0.08225617],0.7020979020979021,0.04415939438544843,0.5991440798858774,0.7044442277057121,0.6517941537957948,"[21668, 9091, 281, 420]"
commons-bcel,MLP,2,model1,RUS,0.6246980292434838,0.4265478370521224,0.7486155641319873,[0.76363782 0.08945785],0.6246980292434838,0.04728517854231208,0.8273894436519258,0.6200786761598232,0.7237340599058744,"[19073, 11686, 121, 580]"
commons-bcel,RandomForest,2,model2,RUS,0.8178639542275906,0.5391347594610881,0.8815708804572269,[0.89754318 0.18072634],0.8178639542275906,0.1004290481487367,0.9015691868758916,0.8159563054715693,0.8587627461737304,"[25098, 5661, 69, 632]"
commons-bcel,DT,2,model2,RUS,0.8232040686586142,0.5383692377476732,0.8848229989778876,[0.9009827  0.17575578],0.8232040686586141,0.09806515627583925,0.8459343794579173,0.8226860431093339,0.8343102112836256,"[25305, 5454, 108, 593]"
commons-bcel,LogisticRegression,2,model2,RUS,0.8162746344564527,0.5280104248711865,0.8804323565279801,[0.89687043 0.15915042],0.8162746344564527,0.08861169609590151,0.7803138373751783,0.8170941838161189,0.7987040105956487,"[25133, 5626, 154, 547]"
commons-bcel,MLP,2,model2,RUS,0.8171010807374444,0.539277798011589,0.8811039229470684,[0.89704777 0.18150782],0.8171010807374444,0.10080581450466108,0.9101283880171184,0.8149809811762411,0.8625546845966796,"[25068, 5691, 63, 638]"
commons-bcel,RandomForest,2,model3,RUS,0.8278448823903369,0.5339912879881753,0.8875519052542137,[0.90404309 0.16393949],0.8278448823903369,0.09191621949108533,0.7574893009985735,0.8294482915569427,0.793468796277758,"[25513, 5246, 170, 531]"
commons-bcel,DT,2,model3,RUS,0.8278448823903369,0.5339912879881753,0.8875519052542137,[0.90404309 0.16393949],0.8278448823903369,0.09191621949108533,0.7574893009985735,0.8294482915569427,0.793468796277758,"[25513, 5246, 170, 531]"
commons-bcel,LogisticRegression,2,model3,RUS,0.8679275270184361,0.5566373175575957,0.9115844408068631,[0.9281403  0.18513434],0.8679275270184361,0.10732150977717145,0.6733238231098431,0.8723625605513833,0.7728431918306132,"[26833, 3926, 229, 472]"
commons-bcel,MLP,2,model3,RUS,0.8286077558804832,0.53376102828499,0.8880060893636267,[0.9045292  0.16299286],0.8286077558804832,0.09144748301689601,0.7489300998573466,0.8304236158522709,0.7896768578548087,"[25543, 5216, 176, 525]"
commons-bcel,RandomForest,2,model1,ENN,0.8379529561347743,0.49645373094560746,0.8926550475557656,[0.91113513 0.08177233],0.8379529561347743,0.046794475365903934,0.3238231098430813,0.8496700152800807,0.586746562561581,"[26135, 4624, 474, 227]"
commons-bcel,DT,2,model1,ENN,0.7663064208518754,0.4765812303784652,0.8486465031824371,[0.8660008  0.08716166],0.7663064208518754,0.04773561811505508,0.5007132667617689,0.7723593094703989,0.6365362881160839,"[23757, 7002, 350, 351]"
commons-bcel,LogisticRegression,2,model1,ENN,0.9773998728544183,0.4984689419855371,0.9667285757251473,[0.98856968 0.0083682 ],0.9773998728544183,0.1875,0.0042796005706134095,0.9995773594720244,0.501928480021319,"[30746, 13, 698, 3]"
commons-bcel,MLP,2,model1,ENN,0.9746980292434838,0.5082251286280979,0.965837480021612,[0.98718196 0.02926829],0.9746980292434838,0.10084033613445378,0.017118402282453638,0.9965213433466628,0.5068198728145581,"[30652, 107, 689, 12]"
commons-bcel,RandomForest,2,model2,ENN,0.9410362364907819,0.6221878499828947,0.9538007630881186,[0.96926824 0.27510746],0.9410362364907819,0.18945102260495156,0.5021398002853067,0.9510387203745245,0.7265892603299156,"[29253, 1506, 349, 352]"
commons-bcel,DT,2,model2,ENN,0.91993006993007,0.5998414084618742,0.9417835126809105,[0.95773277 0.24195005],0.91993006993007,0.15331807780320367,0.5734664764621968,0.9278260021457134,0.7506462393039551,"[28539, 2220, 299, 402]"
commons-bcel,LogisticRegression,2,model2,ENN,0.9768912905276541,0.5226855238213658,0.9675523143866374,[0.98830231 0.05706874],0.9768912905276541,0.3142857142857143,0.03138373751783167,0.9984394811274749,0.5149116093226533,"[30711, 48, 679, 22]"
commons-bcel,MLP,2,model2,ENN,0.9740940877304514,0.7033400122586771,0.9741211135905883,[0.9867512  0.41992883],0.9740940877304514,0.4190340909090909,0.42082738944365194,0.9867030787736922,0.7037652341086722,"[30350, 409, 406, 295]"
commons-bcel,RandomForest,2,model3,ENN,0.8272409408773045,0.5336940570474787,0.8871827888353438,[0.90367062 0.16371749],0.8272409408773045,0.09175577785443256,0.7589158345221113,0.8287980753600572,0.7938569549410843,"[25493, 5266, 169, 532]"
commons-bcel,DT,2,model3,ENN,0.8269230769230769,0.5334711212766712,0.8869871680411159,[0.90347627 0.16346597],0.8269230769230769,0.09159779614325068,0.7589158345221113,0.8284729672616145,0.7936944008918629,"[25483, 5276, 169, 532]"
commons-bcel,LogisticRegression,2,model3,ENN,0.9777177368086458,0.494366672559829,0.9667021284976339,[0.98873335 0.        ],0.9777177368086459,nan,0.0,1.0,0.5,"[30759, 0, 701, 0]"
commons-bcel,MLP,2,model3,ENN,0.9558804831532104,0.5067673317429336,0.9564489808132235,[0.97742355 0.03611111],0.9558804831532104,0.035182679296346414,0.037089871611982884,0.9768197925810332,0.5069548320965082,"[30046, 713, 675, 26]"
commons-bcel,RandomForest,2,model1,TL,0.8477431659249841,0.4974019244125826,0.898321631919617,[0.91702179 0.07778206],0.8477431659249841,0.04495882483863788,0.28815977175463625,0.8604961149582236,0.57432794335643,"[26468, 4291, 499, 202]"
commons-bcel,DT,2,model1,TL,0.7678321678321677,0.4768915454529122,0.8496258915221162,[0.8670114  0.08677169],0.7678321678321678,0.04755378922845005,0.4950071326676177,0.7740498715823011,0.6345285021249594,"[23809, 6950, 354, 347]"
commons-bcel,LogisticRegression,2,model1,TL,0.9777177368086458,0.494366672559829,0.9667021284976339,[0.98873335 0.        ],0.9777177368086459,nan,0.0,1.0,0.5,"[30759, 0, 701, 0]"
commons-bcel,MLP,2,model1,TL,0.9775905912269549,0.4985530266049528,0.9668255270897861,[0.98866723 0.00843882],0.9775905912269549,0.3,0.0042796005706134095,0.99977242433109,0.5020260124508517,"[30752, 7, 698, 3]"
commons-bcel,RandomForest,2,model2,TL,0.9467577876668786,0.6212618197336208,0.956724113720861,[0.97237113 0.27015251],0.9467577876668786,0.1944792973651192,0.442225392296719,0.9582561201599532,0.700240756228336,"[29475, 1284, 391, 310]"
commons-bcel,DT,2,model2,TL,0.9225365543547361,0.5933994516027712,0.9429208448025085,[0.95922363 0.22757528],0.9225365543547361,0.1462917685411573,0.5121255349500713,0.9318898533762476,0.7220076941631595,"[28664, 2095, 342, 359]"
commons-bcel,LogisticRegression,2,model2,TL,0.9771137952956135,0.5090349686436272,0.9670567594993276,[0.98842034 0.0296496 ],0.9771137952956135,0.2682926829268293,0.015691868758915834,0.9990246757046718,0.5073582722317939,"[30729, 30, 690, 11]"
commons-bcel,MLP,2,model2,TL,0.9769866497139225,0.6577153355522914,0.973561082033015,[0.98829312 0.32713755],0.9769866497139225,0.4693333333333333,0.25106990014265335,0.9935303488409897,0.6223001244918215,"[30560, 199, 525, 176]"
commons-bcel,RandomForest,2,model3,TL,0.8272409408773045,0.5336940570474787,0.8871827888353438,[0.90367062 0.16371749],0.8272409408773045,0.09175577785443256,0.7589158345221113,0.8287980753600572,0.7938569549410843,"[25493, 5266, 169, 532]"
commons-bcel,DT,2,model3,TL,0.8269230769230769,0.5334711212766712,0.8869871680411159,[0.90347627 0.16346597],0.8269230769230769,0.09159779614325068,0.7589158345221113,0.8284729672616145,0.7936944008918629,"[25483, 5276, 169, 532]"
commons-bcel,LogisticRegression,2,model3,TL,0.9777177368086458,0.494366672559829,0.9667021284976339,[0.98873335 0.        ],0.9777177368086459,nan,0.0,1.0,0.5,"[30759, 0, 701, 0]"
commons-bcel,MLP,2,model3,TL,0.9777177368086458,0.494366672559829,0.9667021284976339,[0.98873335 0.        ],0.9777177368086459,nan,0.0,1.0,0.5,"[30759, 0, 701, 0]"
commons-bcel,RandomForest,2,model1,ROS,0.7697393515575334,0.4772741185067704,0.8508471244153134,[0.86827175 0.08627649],0.7697393515575334,0.047322540473225407,0.48787446504992865,0.7761630742221789,0.6320187696360537,"[23874, 6885, 359, 342]"
commons-bcel,DT,2,model1,ROS,0.7684043229497775,0.4768387460535278,0.8499920335587425,[0.86739708 0.08628041],0.7684043229497775,0.047298226316513134,0.49072753209700426,0.7747325985890309,0.6327300653430176,"[23830, 6929, 357, 344]"
commons-bcel,LogisticRegression,2,model1,ROS,0.6960267005721551,0.451522066383624,0.8014063936599328,[0.8177261  0.08531803],0.6960267005721551,0.045724830838630305,0.6362339514978602,0.6973893819695048,0.6668116667336825,"[21451, 9308, 255, 446]"
