Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
commons-csv,DT,3,model3,NONE,0.7782169521299956,0.525328330206379,0.8476015559790746,[0.87179487 0.17886179],0.7782169521299956,0.10270774976657329,0.6918238993710691,0.7813424345847554,0.7365831669779123,"[3434, 961, 49, 110]"
commons-csv,LogisticRegression,3,model3,NONE,0.9650856389986826,0.49111632584646325,0.9479386263044383,[0.98223265 0.        ],0.9650856389986825,nan,0.0,1.0,0.5,"[4395, 0, 159, 0]"
commons-csv,MLP,3,model3,NONE,0.9650856389986826,0.49111632584646325,0.9479386263044383,[0.98223265 0.        ],0.9650856389986825,nan,0.0,1.0,0.5,"[4395, 0, 159, 0]"
commons-csv,RandomForest,3,model1,RUS,0.7547211242863416,0.5181310736058149,0.83220047338103,[0.85577792 0.18048423],0.7547211242863416,0.10215946843853821,0.7735849056603774,0.7540386803185438,0.7638117929894607,"[3314, 1081, 36, 123]"
commons-csv,DT,3,model1,RUS,0.7632850241545892,0.5151085225009956,0.8377836793471046,[0.86200717 0.16820988],0.7632850241545893,0.09586631486367635,0.6855345911949685,0.7660978384527872,0.7258162148238779,"[3367, 1028, 50, 109]"
commons-csv,LogisticRegression,3,model1,RUS,0.7551602986385594,0.510066262546344,0.8323942156312943,[0.85659164 0.16354089],0.7551602986385595,0.09284497444633731,0.6855345911949685,0.757679180887372,0.7216068860411702,"[3330, 1065, 50, 109]"
commons-csv,MLP,3,model1,RUS,0.730566534914361,0.509046267012903,0.8158000606809565,[0.83882832 0.17926421],0.730566534914361,0.10029940119760479,0.8427672955974843,0.7265073947667804,0.7846373451821324,"[3193, 1202, 25, 134]"
commons-csv,RandomForest,3,model2,RUS,0.7733860342555995,0.5333942272561198,0.844663453970693,[0.86803069 0.19875776],0.7733860342555995,0.1133746678476528,0.8050314465408805,0.7722411831626849,0.7886363148517826,"[3394, 1001, 31, 128]"
commons-csv,DT,3,model2,RUS,0.7768994290733422,0.5351875478438377,0.8469693775905431,[0.8703751 0.2      ],0.7768994290733421,0.11431143114311432,0.7987421383647799,0.7761092150170649,0.7874256766909224,"[3411, 984, 32, 127]"
commons-csv,LogisticRegression,3,model2,RUS,0.7652613087395697,0.5219221607958036,0.8391842816606213,[0.86300141 0.18084291],0.7652613087395697,0.10296684118673648,0.7421383647798742,0.7660978384527872,0.7541181016163306,"[3367, 1028, 41, 118]"
commons-csv,MLP,3,model2,RUS,0.800614844093105,0.5573500729001856,0.8625839504988841,[0.88549811 0.22920204],0.800614844093105,0.1324828263002944,0.8490566037735849,0.7988623435722412,0.823959473672913,"[3511, 884, 24, 135]"
commons-csv,RandomForest,3,model3,RUS,0.543917435221783,0.4065503921809136,0.6721308551298515,[0.6920682  0.12103259],0.543917435221783,0.0648820326678766,0.89937106918239,0.5310580204778157,0.7152145448301028,"[2334, 2061, 16, 143]"
commons-csv,DT,3,model3,RUS,0.6060606060606061,0.436129245279633,0.7240609429869135,[0.74567621 0.12658228],0.6060606060606061,0.06860158311345646,0.8176100628930818,0.5984072810011376,0.7080086719471097,"[2630, 1765, 29, 130]"
commons-csv,LogisticRegression,3,model3,RUS,0.5867369345630216,0.4148900060158827,0.7098428379954937,[0.73198519 0.09779482],0.5867369345630216,0.052932018681888945,0.6415094339622641,0.5847554038680318,0.6131324189151479,"[2570, 1825, 57, 102]"
commons-csv,MLP,3,model3,RUS,0.7863416776460255,0.5239408428777939,0.8526985879467762,[0.8773787  0.17050298],0.7863416776460255,0.09861932938856016,0.6289308176100629,0.7920364050056883,0.7104836113078755,"[3481, 914, 59, 100]"
commons-csv,RandomForest,3,model1,ENN,0.8950373298199384,0.5875915921286659,0.9188072952975953,[0.94367193 0.23151125],0.8950373298199386,0.15550755939524838,0.4528301886792453,0.9110352673492605,0.681932728014253,"[4004, 391, 87, 72]"
commons-csv,DT,3,model1,ENN,0.8432147562582345,0.5563239833901694,0.8881834355663364,[0.9130964  0.19955157],0.8432147562582345,0.12141882673942701,0.559748427672956,0.8534698521046644,0.7066091398888102,"[3751, 644, 70, 89]"
commons-csv,LogisticRegression,3,model1,ENN,0.9637681159420289,0.5138880352966674,0.9488782251194823,[0.9815333  0.04624277],0.9637681159420289,0.2857142857142857,0.025157232704402517,0.9977246871444824,0.5114409599244424,"[4385, 10, 155, 4]"
commons-csv,MLP,3,model1,ENN,0.9446640316205533,0.6375271157896334,0.9478877969584735,[0.97118683 0.3038674 ],0.9446640316205533,0.270935960591133,0.34591194968553457,0.966325369738339,0.6561186597119368,"[4247, 148, 104, 55]"
commons-csv,RandomForest,3,model2,ENN,0.9407114624505928,0.6292693810603504,0.9453375786571562,[0.96906508 0.28947368],0.9407114624505929,0.248868778280543,0.34591194968553457,0.9622298065984073,0.654070878141971,"[4229, 166, 104, 55]"
commons-csv,DT,3,model2,ENN,0.9391743522178305,0.6822436686548825,0.9480210497471041,[0.96797318 0.39651416],0.9391743522178305,0.30333333333333334,0.5723270440251572,0.9524459613196815,0.7623865026724194,"[4186, 209, 68, 91]"
commons-csv,LogisticRegression,3,model2,ENN,0.9635485287659201,0.5244133522905998,0.9494994143448634,[0.98141097 0.06741573],0.9635485287659201,0.3157894736842105,0.03773584905660377,0.9970420932878271,0.5173889711722154,"[4382, 13, 153, 6]"
commons-csv,MLP,3,model2,ENN,0.9516908212560388,0.6994358797743518,0.9555605039633318,[0.97478799 0.42408377],0.9516908212560387,0.3632286995515695,0.5094339622641509,0.9676905574516496,0.7385622598579002,"[4253, 142, 78, 81]"
commons-csv,RandomForest,3,model3,ENN,0.7876592007026789,0.5296071145391366,0.853683200216209,[0.87801186 0.18120237],0.7876592007026789,0.10469667318982387,0.6729559748427673,0.7918088737201365,0.732382424281452,"[3480, 915, 52, 107]"
commons-csv,DT,3,model3,ENN,0.7725076855511638,0.5222480329711503,0.8438802806437649,[0.86802548 0.17647059],0.7725076855511638,0.10100090991810737,0.6981132075471698,0.7751990898748577,0.7366561487110138,"[3407, 988, 48, 111]"
commons-csv,LogisticRegression,3,model3,ENN,0.9650856389986826,0.49111632584646325,0.9479386263044383,[0.98223265 0.        ],0.9650856389986825,nan,0.0,1.0,0.5,"[4395, 0, 159, 0]"
commons-csv,MLP,3,model3,ENN,0.9488361879666227,0.4994166602584999,0.9406081131835539,[0.97372872 0.0251046 ],0.9488361879666227,0.0375,0.018867924528301886,0.9824800910125142,0.500674007770408,"[4318, 77, 156, 3]"
commons-csv,RandomForest,3,model1,TL,0.9084321475625824,0.5628929811497946,0.9243906123981444,[0.95152854 0.17425743],0.9084321475625824,0.12716763005780346,0.27672955974842767,0.9312855517633675,0.6040075557558976,"[4093, 302, 115, 44]"
commons-csv,DT,3,model1,TL,0.8517786561264822,0.5521171985859261,0.8928865768790254,[0.91846841 0.18576598],0.8517786561264822,0.11492537313432835,0.48427672955974843,0.8650739476678043,0.6746753386137764,"[3802, 593, 82, 77]"
commons-csv,LogisticRegression,3,model1,TL,0.9650856389986826,0.49111632584646325,0.9479386263044383,[0.98223265 0.        ],0.9650856389986825,nan,0.0,1.0,0.5,"[4395, 0, 159, 0]"
commons-csv,MLP,3,model1,TL,0.9653052261747914,0.5921436588103255,0.9550252931895444,[0.98226712 0.2020202 ],0.9653052261747914,0.5128205128205128,0.12578616352201258,0.9956769055745165,0.5607315345482645,"[4376, 19, 139, 20]"
commons-csv,RandomForest,3,model2,TL,0.9483970136144049,0.5883623383791663,0.9464527080190984,[0.97333485 0.20338983],0.9483970136144049,0.22058823529411764,0.18867924528301888,0.9758816837315131,0.5822804645072659,"[4289, 106, 129, 30]"
commons-csv,DT,3,model2,TL,0.942907334211682,0.6679808646787319,0.9490109141337455,[0.97010807 0.36585366],0.942907334211682,0.29880478087649404,0.4716981132075472,0.9599544937428897,0.7158263034752185,"[4219, 176, 84, 75]"
commons-csv,LogisticRegression,3,model2,TL,0.9642072902942468,0.49694733310969463,0.9479186656760566,[0.98177345 0.01212121],0.9642072902942468,0.16666666666666666,0.006289308176100629,0.9988623435722411,0.5025758258741709,"[4390, 5, 158, 1]"
commons-csv,MLP,3,model2,TL,0.966183574879227,0.7311267804345426,0.9649690963734067,[0.98252383 0.47972973],0.966183574879227,0.5182481751824818,0.44654088050314467,0.9849829351535836,0.7157619078283642,"[4329, 66, 88, 71]"
commons-csv,RandomForest,3,model3,TL,0.7938076416337286,0.5344721668373121,0.8576687161864209,[0.88193135 0.18701299],0.7938076416337286,0.10843373493975904,0.6792452830188679,0.7979522184300342,0.7385987507244509,"[3507, 888, 51, 108]"
