Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
TypeVariable,"org.easymock.classextension.EasyMock.createNiceMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
Public Static Method,"org.easymock.classextension.EasyMock.createStrictControl()",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,11,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createStrictMock(Class<T>)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createStrictMock(Class<T>,ConstructorArgs,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,6,3,2,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createStrictMock(Class<T>,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,5,3,1,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,60,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createStrictMock(String,Class<T>)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createStrictMock(String,Class<T>,ConstructorArgs,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,6,3,2,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createStrictMock(String,Class<T>,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,5,3,1,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,60,1,1,1,1
TypeVariable,"org.easymock.classextension.EasyMock.createStrictMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createStrictMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createStrictMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createStrictMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createStrictMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createStrictMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
Public Static Method,"org.easymock.classextension.EasyMock.makeThreadSafe(Object,boolean)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Method,"org.easymock.classextension.EasyMock.replay(Object...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,38,5,0,5,1,2,0,2,2,1,4,2,2,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Static Method,"org.easymock.classextension.EasyMock.reset(Object...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,2,0,2,2,1,4,2,2,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Static Method,"org.easymock.classextension.EasyMock.resetToDefault(Object...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,2,0,2,2,1,4,2,2,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Static Method,"org.easymock.classextension.EasyMock.resetToNice(Object...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,2,0,2,2,1,4,2,2,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Static Method,"org.easymock.classextension.EasyMock.resetToStrict(Object...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,2,0,2,2,1,4,2,2,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Static Method,"org.easymock.classextension.EasyMock.verify(Object...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,28,5,0,5,1,2,0,2,2,1,4,2,2,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Generic Interface,"org.easymock.classextension.IMockBuilder",main/java/org/easymock/classextension/IMockBuilder.java,0,0,0,0,0,0,0,0,0,6,1,,0,0,,,19,0,19,19,19,0,0,0,,204,19,22,21,0,163,,,19,20,20,0,,,,,0,0,0,0,0,0,0,7,41,0,0,0,0
